Dataset,Poison Mode,Poison Rate,Poisoned Agent,Evaluation Type,Accuracy,Precision,Recall,F1,FPR,FNR,TPR,TNR,Specificity,Balanced Accuracy,TP,TN,FP,FN,ROC AUC,PR AUC,Accuracy Recovery,F1 Recovery,FNR Reduction
UNSW-NB15,flip,0.3,Hard-Case Agent,Poisoned Agent,0.66653306126415,0.7052704099207716,0.6774684549545575,0.691089933278576,0.34686486486486484,0.3225315450454425,0.6774684549545575,0.6531351351351351,0.6531351351351351,0.6653017950448463,30711,24166,12834,14621,,,,,
UNSW-NB15,flip,0.3,Hard-Case Agent,Majority Vote,0.8210780741388525,0.7685570357888825,0.9659181152386835,0.8560089927178535,0.3563783783783784,0.03408188476131651,0.9659181152386835,0.6436216216216216,0.6436216216216216,0.8047698684301525,43787,23814,13186,1545,,,,,
UNSW-NB15,flip,0.3,Hard-Case Agent,Majority Vote,0.8210780741388525,0.7685570357888825,0.9659181152386835,0.8560089927178535,0.3563783783783784,0.03408188476131651,0.9659181152386835,0.6436216216216216,0.6436216216216216,0.8047698684301525,43787,23814,13186,1545,,,0.0,0.0,0.0
UNSW-NB15,flip,0.3,Hard-Case Agent,Global Trust Voting,0.8078875771267551,0.7425903703581938,0.9965146033706874,0.8510149295907314,0.4232162162162162,0.0034853966293126267,0.9965146033706874,0.5767837837837838,0.5767837837837838,0.7866491935772356,45174,21341,15659,158,,,-0.013190497012097402,-0.004994063127122028,0.03059648813200388
UNSW-NB15,flip,0.3,Hard-Case Agent,F1 Trust Voting,0.8078875771267551,0.7425903703581938,0.9965146033706874,0.8510149295907314,0.4232162162162162,0.0034853966293126267,0.9965146033706874,0.5767837837837838,0.5767837837837838,0.7866491935772356,45174,21341,15659,158,,,-0.013190497012097402,-0.004994063127122028,0.03059648813200388
UNSW-NB15,flip,0.3,Hard-Case Agent,Error-Aware Trust,0.8078875771267551,0.7425903703581938,0.9965146033706874,0.8510149295907314,0.4232162162162162,0.0034853966293126267,0.9965146033706874,0.5767837837837838,0.5767837837837838,0.7866491935772356,45174,21341,15659,158,,,-0.013190497012097402,-0.004994063127122028,0.03059648813200388
UNSW-NB15,flip,0.3,Hard-Case Agent,Attack Recall Trust,0.8078875771267551,0.7425903703581938,0.9965146033706874,0.8510149295907314,0.4232162162162162,0.0034853966293126267,0.9965146033706874,0.5767837837837838,0.5767837837837838,0.7866491935772356,45174,21341,15659,158,,,-0.013190497012097402,-0.004994063127122028,0.03059648813200388
UNSW-NB15,flip,0.3,Hard-Case Agent,FNR Penalty Trust,0.7913569450517417,0.7255568017945841,0.9988970263831289,0.8405635685248093,0.4629189189189189,0.0011029736168710845,0.9988970263831289,0.5370810810810811,0.5370810810810811,0.767989053732105,45282,19872,17128,50,,,-0.029721129087110776,-0.015445424193044177,0.03297891114444543
UNSW-NB15,flip,0.3,Hard-Case Agent,Best Safe Model Selector,0.8078754311810717,0.7419973761889144,0.9981249448513192,0.8512115283317029,0.4252162162162162,0.0018750551486808435,0.9981249448513192,0.5747837837837838,0.5747837837837838,0.7864543643175514,45247,21267,15733,85,,,-0.01320264295778073,-0.004797464386150585,0.032206829612635664
UNSW-NB15,flip,0.3,Hard-Case Agent,Best Accuracy Selector,0.8076325122674052,0.7428049262381454,0.9952130945027795,0.8506806954029491,0.4221891891891892,0.004786905497220506,0.9952130945027795,0.5778108108108108,0.5778108108108108,0.7865119526567952,45115,21379,15621,217,,,-0.013445561871447298,-0.005328297314904362,0.029294979264096004
UNSW-NB15,flip,0.3,Hard-Case Agent,Class-Specific Trust,0.8078875771267551,0.7425903703581938,0.9965146033706874,0.8510149295907314,0.4232162162162162,0.0034853966293126267,0.9965146033706874,0.5767837837837838,0.5767837837837838,0.7866491935772356,45174,21341,15659,158,,,-0.013190497012097402,-0.004994063127122028,0.03059648813200388
UNSW-NB15,flip,0.3,Hard-Case Agent,Dynamic Trust,0.8100738473497546,0.7445361266202217,0.9972205064854849,0.852549293251233,0.41921621621621624,0.002779493514515133,0.9972205064854849,0.5807837837837838,0.5807837837837838,0.7890021451346343,45206,21489,15511,126,,,-0.011004226789097848,-0.0034596994666205028,0.03130239124680138
UNSW-NB15,flip,0.3,Hard-Case Agent,Confidence-Based Trust,0.8491959383957635,0.8181150456162054,0.9336892261537104,0.8720896690979519,0.25432432432432434,0.0663107738462896,0.9336892261537104,0.7456756756756757,0.7456756756756757,0.8396824509146931,42326,27590,9410,3006,,,0.028117864256910985,0.01608067638009847,-0.03222888908497309
UNSW-NB15,flip,0.3,Hard-Case Agent,Hybrid Trust,0.8491837924500801,0.8180131784893045,0.9338436424600723,0.8720991316708383,0.25454054054054054,0.06615635753992764,0.9338436424600723,0.7454594594594595,0.7454594594594595,0.839651550959766,42333,27582,9418,2999,,,0.028105718311227657,0.016090138952984834,-0.032074472778611134
UNSW-NB15,flip,0.3,Hard-Case Agent,Attack Override Trust,0.7544332701744157,0.691897426493062,0.998742610076767,0.8174743608262314,0.5448918918918919,0.0012573899232330363,0.998742610076767,0.4551081081081081,0.4551081081081081,0.7269253590924376,45275,16839,20161,57,,,-0.06664480396443673,-0.038534631891622095,0.03282449483808347
UNSW-NB15,flip,0.3,Hard-Case Agent,Role-Aware Trust Voting,0.8049361123257057,0.7503849180552229,0.9675946351363275,0.8452585127088432,0.39435135135135135,0.03240536486367246,0.9675946351363275,0.6056486486486486,0.6056486486486486,0.7866216418924881,43863,22409,14591,1469,,,-0.016141961813146755,-0.010750480009010244,0.0016765198976440507
