Dataset,Poison Mode,Poison Rate,Poisoned Agent,Evaluation Type,Accuracy,Precision,Recall,F1,FPR,FNR,TPR,TNR,Specificity,Balanced Accuracy,TP,TN,FP,FN,ROC AUC,PR AUC,Accuracy Recovery,F1 Recovery,FNR Reduction
CICIDS2017,flip,0.3,Attack Recall Agent,Best Accuracy Selector,0.96824,0.8665483584738243,0.9914720812182741,0.924810606060606,0.03745952677459527,0.008527918781725888,0.9914720812182741,0.9625404732254047,0.9625404732254047,0.9770062772218394,9766,38646,1504,84,,,0.026859999999999995,0.09489126526097746,0.2654822335025381
CICIDS2017,flip,0.3,Attack Recall Agent,Class-Specific Trust,0.9616,0.9132791327913279,0.8895431472081218,0.9012548858259617,0.020722291407222915,0.11045685279187817,0.8895431472081218,0.9792777085927771,0.9792777085927771,0.9344104279004495,8762,39318,832,1088,,,0.020220000000000016,0.0713355450263331,0.16355329949238578
CICIDS2017,flip,0.3,Attack Recall Agent,Dynamic Trust,0.95164,0.9516285853184249,0.7949238578680203,0.8662462661798872,0.00991282689912827,0.2050761421319797,0.7949238578680203,0.9900871731008717,0.9900871731008717,0.892505515484446,7830,39752,398,2020,,,0.010260000000000047,0.03632692538025861,0.06893401015228426
CICIDS2017,flip,0.3,Attack Recall Agent,Confidence-Based Trust,0.94236,0.9760863623940967,0.7251776649746193,0.8321295433364398,0.0043586550435865505,0.2748223350253807,0.7251776649746193,0.9956413449564134,0.9956413449564134,0.8604095049655164,7143,39975,175,2707,,,0.0009799999999999809,0.0022102025368112566,-0.0008121827411167737
CICIDS2017,flip,0.3,Attack Recall Agent,Hybrid Trust,0.94232,0.9762100082034455,0.7248730964467005,0.831973898858075,0.004333748443337484,0.2751269035532995,0.7248730964467005,0.9956662515566626,0.9956662515566626,0.8602696740016815,7140,39976,174,2710,,,0.0009400000000000519,0.002054558058446454,-0.001116751269035543
CICIDS2017,flip,0.3,Attack Recall Agent,Attack Override Trust,0.97326,0.8927022788080081,0.9823350253807107,0.9353762869157524,0.02896637608966376,0.01766497461928934,0.9823350253807107,0.9710336239103362,0.9710336239103362,0.9766843246455235,9676,38987,1163,174,,,0.03188000000000002,0.10545694611612377,0.2563451776649746
CICIDS2017,flip,0.3,Attack Recall Agent,Role-Aware Trust Voting,0.9616,0.9132791327913279,0.8895431472081218,0.9012548858259617,0.020722291407222915,0.11045685279187817,0.8895431472081218,0.9792777085927771,0.9792777085927771,0.9344104279004495,8762,39318,832,1088,,,0.020220000000000016,0.0713355450263331,0.16355329949238578
CICIDS2017,flip,0.3,Attack Recall Agent,Trust Agent Selector,0.98798,0.9601950442830133,0.9795939086294416,0.9697974772601639,0.009962640099626401,0.020406091370558377,0.9795939086294416,0.9900373599003736,0.9900373599003736,0.9848156342649076,9649,39750,400,201,,,0.046599999999999975,0.13987813646053526,0.2536040609137056
CICIDS2017,flip,0.3,Attack Recall Agent,Confidence-Margin Trust,0.9395,0.9824685423441255,0.705482233502538,0.8212491874963068,0.003088418430884184,0.2945177664974619,0.705482233502538,0.9969115815691159,0.9969115815691159,0.851196907535827,6949,40026,124,2901,,,-0.0018799999999999928,-0.00867015330332177,-0.020507614213197967
CICIDS2017,flip,0.3,Attack Recall Agent,Local Accuracy Trust,0.98498,0.9578343564456073,0.9662944162436549,0.9620457876383484,0.010435865504358655,0.03370558375634518,0.9662944162436549,0.9895641344956413,0.9895641344956413,0.977929275369648,9518,39731,419,332,,,0.04359999999999997,0.13212644683871977,0.24030456852791876
CICIDS2017,flip,0.3,Attack Recall Agent,AI Trust Auditor,0.95164,0.9516285853184249,0.7949238578680203,0.8662462661798872,0.00991282689912827,0.2050761421319797,0.7949238578680203,0.9900871731008717,0.9900871731008717,0.892505515484446,7830,39752,398,2020,,,0.010260000000000047,0.03632692538025861,0.06893401015228426
